,mquant,iquant,dquant
113,-6.543481665659323,2.5660620390087874,9.059884280717732
114,-6.531440981197799,2.5806151395745363,9.08570730581606
115,-6.519226018866645,2.59497336574195,9.116380451950448
116,-6.507221371490209,2.6088176850677516,9.144801136747066
117,-6.495105999511779,2.6226139423908865,9.175378894879987
118,-6.483151775070894,2.6360406773904734,9.20242800645719
119,-6.471545691205044,2.6497229787506997,9.228961641379714
120,-6.4599528945372455,2.6633105829007944,9.257692860037677
121,-6.44813267710531,2.6767722500930904,9.290443758878043
122,-6.436242398613826,2.690575693778462,9.322708759887252
123,-6.424649554494696,2.7037336850180864,9.353647628266996
124,-6.41339827180674,2.716747594614151,9.380272208517194
125,-6.401882662093968,2.730008551990241,9.4046797708683
126,-6.390750532106223,2.7430567440217133,9.429676427840295
127,-6.379353918062936,2.75621685814923,9.457192690540477
128,-6.368478359184894,2.7692842324208025,9.482960466425432
129,-6.357303688368687,2.782640633895708,9.507710286543201
130,-6.345930619228646,2.7955896915456124,9.530648671496513
131,-6.334940855332485,2.808824266122869,9.555193944844271
132,-6.324537196761755,2.822021954364434,9.5843739858362
133,-6.314545254298284,2.834907295114238,9.612070010873047
134,-6.3049221818716,2.847646123526616,9.640124216571436
135,-6.2954935282798115,2.8602582420007074,9.670172884300168
136,-6.286112166260661,2.8731088261260633,9.696899505840037
137,-6.276973589314717,2.886021863995274,9.724339278727037
138,-6.267974970811174,2.898544908776138,9.75446800213012
139,-6.259008941658428,2.9109016739659976,9.783787746984556
140,-6.250364162283593,2.9233061256049075,9.809988093369059
141,-6.241511693373864,2.935535879252842,9.837950005155585
142,-6.233009662715849,2.9477725207530967,9.864795782482386
143,-6.224471316560492,2.959983908143941,9.891428314854727
144,-6.2159329663067115,2.9721645152435907,9.919613074435798
145,-6.207056007680666,2.984000315939341,9.944204150953375
146,-6.198214747723667,2.9966363080216354,9.968409504888541
147,-6.189100161353789,3.008756289348275,9.99708556595321
148,-6.180146865361692,3.020435197749578,10.0207601915729
149,-6.171408271122383,3.0318737243263,10.044160242124374
150,-6.162542701715757,3.0435618965177396,10.064975078525844
151,-6.153608941709457,3.0554014825014053,10.089139391145896
152,-6.144733948504904,3.0671102899778373,10.112592393793376
153,-6.135459991226076,3.0786956948802233,10.133837464406922
154,-6.126338894800758,3.0902049047142826,10.158446597299019
155,-6.1173664926724225,3.1015222213585947,10.18134521274853
156,-6.107841094789531,3.1127981852516506,10.207114215561809
157,-6.098348182628806,3.1240397363609045,10.228251873808746
158,-6.088727254603029,3.1353732294880396,10.252009366188256
159,-6.0788405946614805,3.146736301529697,10.27878271494678
160,-6.068949646966295,3.1579989321904884,10.301472808463581
161,-6.05865551994905,3.1692527833684374,10.328747506345696
162,-6.048581355684867,3.1801000719130323,10.35594528271605
163,-6.038513802880815,3.1911229749409866,10.374948724350254
164,-6.028003313190947,3.201933546370939,10.39626583524796
165,-6.0178003929250785,3.2128589474180904,10.419896627911127
166,-6.0076015589516665,3.2236849409125363,10.440791572461702
167,-5.997481453371648,3.2345747498566686,10.4672303031917
168,-5.9872964554995995,3.2458596566507407,10.487661548737272
169,-5.977419469353223,3.2568606243170843,10.510304346858948
170,-5.967461155724669,3.2679578470686,10.531540256345117
171,-5.958024028630735,3.2785179851853297,10.55345691853407
172,-5.948575703052574,3.2893521768433853,10.573068549846791
173,-5.93896580661589,3.300417126955954,10.594772321422832
174,-5.928779725113584,3.311251577155584,10.61560108401081
175,-5.918777026086742,3.3217189682976533,10.636665373811708
176,-5.90853456024537,3.3323017379760653,10.655197784526534
177,-5.898340856410069,3.342882216545828,10.676332316769528
178,-5.888304799394554,3.3530685285346267,10.698668205249525
179,-5.878604511524086,3.363465277113758,10.721444778273161
180,-5.869618020060426,3.3740484856586583,10.74443762958279
181,-5.8607083251130465,3.3846579931175107,10.764832554452617
182,-5.85190855650752,3.3951405733947513,10.785464757694845
183,-5.843458350968396,3.405620299518051,10.81269953849294
184,-5.835043092925548,3.416114244385395,10.833578430632292
185,-5.826862537439668,3.426211376438965,10.856079671793617
186,-5.8187553106893475,3.4367340748468735,10.878572721354963
187,-5.810616554851224,3.4468069473963068,10.901242703152526
188,-5.802434249239935,3.457141739055002,10.92138100585835
189,-5.794090024544558,3.4678441153629027,10.943010214590519
190,-5.785677082729942,3.4779903373734222,10.960693860235146
191,-5.777300318227367,3.488124448214332,10.981308022683429
192,-5.768955649521558,3.4981837000472984,11.003902173589072
193,-5.760592011235373,3.508465060208736,11.026014536600409
194,-5.752222309844682,3.51827431457821,11.04572156831795
195,-5.744178425075077,3.528233204570595,11.065120929263871
196,-5.735999915536639,3.5384491240702443,11.084658492294153
197,-5.727694505250566,3.5480534698620865,11.106983371181277
198,-5.7193632283046805,3.5577889418070408,11.129306832818337
199,-5.710910906393288,3.567301518285933,11.14925521511992
200,-5.702516029605121,3.577287624821567,11.171542117377722
201,-5.6941443990477465,3.5867260863523076,11.190626640357841
202,-5.685665118113736,3.5963517952580086,11.209981715421556
203,-5.677570260880682,3.6057638090918953,11.230046450493044
204,-5.669233517870236,3.615276067922886,11.2508758803892
205,-5.661043448943037,3.624598324664574,11.272203526414227
206,-5.65278985500736,3.6338759592812546,11.291149570225164
207,-5.644412138673168,3.6433147093883766,11.311566136786851
208,-5.636193994871733,3.6523572029603306,11.329024506406132
209,-5.6278226494640196,3.661720234951683,11.347754322477604
210,-5.619628236919375,3.67105277244144,11.363559070128906
211,-5.611362258947447,3.680449109939796,11.381752355913058
212,-5.60325089286776,3.6899475030539985,11.396787672544313
213,-5.595258077585976,3.699280480215493,11.41627964648303
214,-5.587384269803899,3.7084761321951234,11.435739426713054
215,-5.579616766919937,3.7172752249832706,11.453226658852717
216,-5.57212392590074,3.7260841730191827,11.471385083138776
217,-5.564697108576551,3.7352476900720926,11.487967558410027
218,-5.556957860645898,3.7441047412414594,11.507995116596984
219,-5.548661951092558,3.7532538807350706,11.527202797018006
220,-5.540413917194878,3.762297533069021,11.547824880051035
221,-5.53212780856212,3.771581804043376,11.565212489176655
222,-5.523644840794376,3.7800647937727665,11.58579518079077
223,-5.515327397766155,3.7888827675361325,11.604845836487142
224,-5.507062997822882,3.7973355588246025,11.622012601033564
225,-5.498975151254284,3.8059047171122633,11.640258260891144
226,-5.490998705754639,3.8141164306453206,11.658976412048887
227,-5.483201083798546,3.822493784407013,11.676354439924873
228,-5.475804053733697,3.8311637318814356,11.696155638690646
229,-5.468607138211028,3.839793448660435,11.7134044539658
230,-5.461470625037746,3.8484984315081263,11.727536912156086
231,-5.45426605374878,3.8568926071917478,11.746897850399403
232,-5.446999281679203,3.8656697403187708,11.764888263542085
233,-5.439374325303497,3.874443241713429,11.784116094787679
234,-5.431475367343099,3.8832465581196667,11.804027686455216
235,-5.423483443931475,3.8919715758911186,11.823587405096461
236,-5.415168981723487,3.9005928775683216,11.841581430416552
237,-5.407146414469105,3.90919277962558,11.857131340300205
238,-5.399061845742573,3.9175593278784464,11.874147183734497
239,-5.391220386675446,3.9262114660811553,11.893062329442937
240,-5.383249281371265,3.9345936123193783,11.90960646218197
241,-5.375656337124278,3.942980276491098,11.927854083087439
242,-5.3680109629017725,3.9514186587920372,11.948720035911442
243,-5.360491823496071,3.9598284400613055,11.967102029834901
244,-5.353162963259072,3.967903056710728,11.982800417884965
245,-5.345938676800422,3.976477007938875,11.998190603718223
246,-5.33879698143183,3.9849717485396834,12.018029563458338
247,-5.332032870472912,3.993479118258296,12.03532803437296
248,-5.325518040933958,4.002115235707995,12.05214212417624
249,-5.31905004299396,4.0106442593216,12.0700233145661
250,-5.312618811800672,4.018795028520648,12.085538749507887
251,-5.306359538536803,4.027302720190901,12.100961052276821
252,-5.300003674986627,4.03564938657117,12.11772877208476
253,-5.293829431435366,4.043749683841456,12.13185115229975
254,-5.287687705199625,4.052208501377175,12.149038254563317
255,-5.28166221019918,4.060502845550111,12.16734627984864
256,-5.27555744636507,4.0688198888048035,12.182499580122979
257,-5.269458159325567,4.076872087450861,12.198861582913889
258,-5.263256739828166,4.085156003213197,12.216312831769486
259,-5.257004619392815,4.093394982466672,12.236267236865428
260,-5.250479367801354,4.101650420011773,12.2531887609571
261,-5.244040253056923,4.1098631323721895,12.269261483442435
262,-5.237683328254424,4.117637836758361,12.287208670006715
263,-5.23120584899835,4.125680874625569,12.305210863200717
264,-5.224617119515831,4.13367314294473,12.320561837972244
265,-5.217733977370594,4.141578725848601,12.33631848246526
266,-5.210723824909533,4.149625430154262,12.351002740823294
267,-5.203656837517286,4.157509881892904,12.364221881651623
268,-5.196407931936497,4.165270255778665,12.379490401624587
269,-5.189281330830758,4.173002985821268,12.393027562931966
270,-5.1822326702266865,4.180814145213832,12.407051290235744
271,-5.17532031380214,4.188612334559596,12.424390727036073
272,-5.168385057566115,4.1964722199830895,12.441400985116836
273,-5.161472755139727,4.203972688729109,12.457586214189945
274,-5.154603199618825,4.2117555864615275,12.475225671355892
275,-5.1476736354367985,4.219854607450809,12.493613300600956
276,-5.140922174772086,4.227316319642664,12.51217947970516
277,-5.1340448187411205,4.234929444433659,12.5298349621455
278,-5.127454906732989,4.242646112618554,12.546500921943652
279,-5.120729058740061,4.250382269403208,12.562458896811457
280,-5.114170426960743,4.2581526339488915,12.578442418762023
281,-5.107572119951911,4.265722674902317,12.594353511094361
282,-5.1011899178443985,4.273490229522574,12.611666622644027
283,-5.0944442751160945,4.281057369860486,12.628438913173248
284,-5.087532146443991,4.288605788001091,12.643373780448485
285,-5.080862852185456,4.296187517428651,12.66012388496141
286,-5.074121886182043,4.303740065818124,12.677172606317608
287,-5.067410900402312,4.311291431603757,12.696210427769476
288,-5.060549938013143,4.318731845555626,12.712917958449655
289,-5.05376041841302,4.326425044634421,12.729384310801382
290,-5.046849101744368,4.333981926432513,12.74366068280468
291,-5.039958960892063,4.341684304624687,12.75635975487116
292,-5.033066094810094,4.349110018411933,12.773873504859427
293,-5.026205383715689,4.357041082353113,12.78736729539878
294,-5.019451470125661,4.364678782977857,12.803108508604303
295,-5.012787543895101,4.372360152727776,12.818097928159114
296,-5.006062917411037,4.379706852372232,12.833796276799136
297,-4.999470704744668,4.387485533243247,12.847933791743666
298,-4.992844280660782,4.394651579023698,12.864252019353607
299,-4.986224658518029,4.402017438974583,12.87935634565145
300,-4.979511561995097,4.409702218408276,12.894569804655648
301,-4.972888598459892,4.417313120866762,12.908171818030025
302,-4.96615290185502,4.424777094072982,12.924461256183223
303,-4.958971088213643,4.432648193785249,12.94170070953066
304,-4.952096003452545,4.439968150749236,12.956901454073531
305,-4.94508639667761,4.447332321269067,12.972662439403532
306,-4.938063466280793,4.4547785849578725,12.987491176663415
307,-4.931093133260047,4.462144066648493,13.001121278082188
308,-4.924029879963532,4.469384552424179,13.016007452246615
309,-4.917037033980658,4.476847737598219,13.030098751486845
310,-4.910211879789663,4.483993003343871,13.045138280826379
311,-4.903451461858426,4.491025562161291,13.06110218932298
312,-4.896740496949638,4.49832734485964,13.07758588744883
313,-4.89016893868643,4.505604403913939,13.092714375661256
314,-4.883876484041785,4.512564329889036,13.109068840718443
315,-4.877483762671462,4.519650141524972,13.123909743751566
316,-4.871412100983278,4.526979152384836,13.139082109391168
317,-4.865478730834051,4.533861779621811,13.154093401964964
318,-4.859296052879258,4.541033878518125,13.170268267445769
319,-4.852667719154378,4.5479598647826105,13.188524699960597
320,-4.845747711343793,4.554977201948588,13.204409170150456
321,-4.838723673725518,4.562119463302709,13.219685940014578
322,-4.831625937620682,4.569221774522192,13.234163345604808
323,-4.824642660101479,4.575837409460835,13.249102191128403
324,-4.817722438289982,4.582195352583113,13.26471085540846
325,-4.810769200687761,4.588556655730914,13.280855394342261
326,-4.804054501490806,4.594958653601832,13.29612600464014
327,-4.797418633545601,4.6015510950011445,13.310129002688662
328,-4.79068308129177,4.608416011094178,13.32582586855958
329,-4.783746947412119,4.615570859217207,13.341835460664555
330,-4.777023372328296,4.622327840925007,13.356280624662684
331,-4.770208073650399,4.629199408007704,13.373215716726923
332,-4.763249492831399,4.635741059822481,13.389807416242549
333,-4.75627882677131,4.642342161649896,13.404978284099279
334,-4.749056599257013,4.649281482401175,13.420201098392507
335,-4.741739120271004,4.656086811796044,13.433052872218463
336,-4.7343376930761,4.662948322981073,13.448756724767339
337,-4.727186176952644,4.669536837942518,13.462945426533727
338,-4.7197425561366995,4.676403883482773,13.478428401605996
339,-4.712190348516801,4.683024845984217,13.49416033456702
340,-4.704747131009208,4.689660816707498,13.510083096263411
341,-4.6973661167854495,4.696286028848458,13.5262185362583
342,-4.689974830760265,4.702912122942269,13.543794631697983
343,-4.6828177572147425,4.709546597029561,13.55844251813617
344,-4.675555242032574,4.716343362555052,13.573277764188058
345,-4.668358248408417,4.72286896191369,13.58725242853171
346,-4.661299345308287,4.729308193768998,13.599758849111
347,-4.654161146497804,4.735972128198013,13.613244026281059
348,-4.647213914485162,4.742563772615518,13.628200545295204
349,-4.640271848831908,4.749256240350053,13.64306844829633
350,-4.633282386296672,4.755770062771207,13.6563153560406
351,-4.626311224786094,4.762342754321313,13.668289563797174
352,-4.619320434747044,4.768756119229354,13.682973481802168
353,-4.612301245760333,4.775195867690208,13.700214116845984
354,-4.605338322555527,4.781479277941184,13.712093212013869
355,-4.598429788014949,4.787976646489076,13.729916442939613
356,-4.591609355942726,4.794446465674154,13.744412774076926
357,-4.584966154510735,4.80075357871301,13.758900601006763
358,-4.578076136651293,4.807278590687098,13.773297931871994
359,-4.571409203591097,4.813846253679073,13.78864578754781
360,-4.564643788345146,4.820101438713957,13.802917249908676
361,-4.557884658925912,4.82657699267554,13.817833621321512
362,-4.551104527906516,4.832912488489502,13.831025888815944
363,-4.544369359266497,4.839182316890138,13.843373594995999
364,-4.537673522437903,4.845733982087609,13.858121259816853
365,-4.531107479379562,4.852043315327687,13.87272020955752
366,-4.524422932833221,4.858674056304009,13.887775852108025
367,-4.517803708352717,4.865104274436305,13.902881584277896
368,-4.511285774366369,4.871521282333789,13.916045241406906
369,-4.504854151026358,4.8780475058921855,13.929217552661457
370,-4.498398451200972,4.884113337996156,13.941340095166035
371,-4.4919703897044005,4.890452181124872,13.955952455382324
372,-4.4853080399091,4.896698714798894,13.969644293618355
373,-4.478815048774733,4.903144061981286,13.983183354412114
374,-4.47237813991561,4.9092891290178,13.996635207604012
375,-4.465953839393601,4.915491772602369,14.011862342923244
376,-4.459428201983598,4.921834306756462,14.025039891161855
377,-4.452949794985804,4.928182284865624,14.040012872283505
378,-4.446434600698724,4.934434626166334,14.051194691460925
379,-4.439906527130176,4.940557919704782,14.065291140958763
380,-4.433220894550495,4.946855850710754,14.077106150009106
381,-4.426556638145771,4.9531213736032225,14.08895569256215
382,-4.419766155192281,4.959392298474931,14.102298843176449
383,-4.412989055247542,4.965656161212948,14.113689089113391
384,-4.4063113379135945,4.9717661836658715,14.126800630897034
385,-4.39940652871242,4.9777368618301505,14.138596717236789
386,-4.392462515918775,4.983914544152972,14.150068450357555
387,-4.385504260899945,4.990137078893771,14.161850599101147
388,-4.3785585422912,4.99620498108348,14.174206823980002
389,-4.371515762127176,5.002619418222679,14.187657569986145
390,-4.364589953042141,5.008630949534592,14.202037746488969
391,-4.357612465616107,5.014927452160089,14.215835585358011
392,-4.350804599225873,5.020840945935979,14.22994480651654
393,-4.34397216697554,5.026969866656594,14.2416884407602
394,-4.337233324146622,5.033146117043238,14.256939097469678
395,-4.330497586800594,5.039188987423772,14.271883826979117
396,-4.323738616588503,5.04511172884798,14.284506877908598
397,-4.3168802623674845,5.051244108426518,14.297881079109047
398,-4.309956275325391,5.057335951062991,14.310153382757159
399,-4.302888425050781,5.0632524534960845,14.32117865277966
400,-4.295919324338586,5.069271656717689,14.334060556049273
401,-4.288740428346338,5.075154639173186,14.34634208148871
402,-4.281660266802021,5.080932845882253,14.359092184792889
403,-4.274507815111807,5.086881776876248,14.3704574706618
404,-4.267494631016715,5.092702134422824,14.380870949158698
405,-4.260402163869936,5.098591991562522,14.392384978861587
406,-4.253441396837106,5.104410942162614,14.403688839917102
407,-4.246403708797642,5.110107049141506,14.414530894871017
408,-4.239457313996861,5.11582671195719,14.425863591137913
409,-4.2323842192798065,5.121627639075313,14.436422923376616
410,-4.2254588280388825,5.127451907799566,14.448150094314508
411,-4.2184312477692885,5.133384190559728,14.460806961650004
412,-4.211357936072063,5.139064929951564,14.471066874712717
413,-4.204143508396794,5.144912299962018,14.484388423726042
414,-4.197192404054531,5.150708511246571,14.496692278725593
415,-4.190202822106239,5.156461049948487,14.508142361035768
416,-4.183222642199474,5.162234875567615,14.52117344444698
417,-4.176169446100272,5.168010102530159,14.53170026998126
418,-4.169280727666305,5.173917298654525,14.5441990374341
419,-4.162282085746707,5.1798352315381,14.55595086377695
420,-4.155164082523283,5.185267149357104,14.56690316260783
421,-4.148056853141223,5.190682127903021,14.576686503996717
422,-4.1408549374475285,5.19628015049079,14.587691775937824
423,-4.133684829171799,5.20204381555123,14.599439223362344
424,-4.12664295179747,5.207789999912193,14.610475075744954
425,-4.119537060263799,5.213336870319061,14.623429800421633
426,-4.11236224332339,5.218751652212275,14.63288172639084
427,-4.105200811979867,5.2244706923623205,14.643652864877078
428,-4.0978531668655105,5.2302186101493024,14.655816521725459
429,-4.090909312163794,5.235742710349327,14.665746470168699
430,-4.083581089787738,5.241249561097774,14.676247934300083
431,-4.076234391207057,5.246815665946965,14.687406943949142
432,-4.069029584415842,5.252251095309567,14.697865324202368
433,-4.0620249437597185,5.257713354142675,14.710401087061154
434,-4.05478192709652,5.263258915122451,14.721619895786606
435,-4.047480300415088,5.2687456113509485,14.733688526985695
436,-4.040233112862968,5.274365877351984,14.745885869345999
437,-4.032896366833618,5.279619279868214,14.75650262719945
438,-4.025469647361227,5.28495915230015,14.768356454669146
439,-4.018076880909788,5.290480691875522,14.778077763408433
440,-4.010496762037544,5.295888565244873,14.788379724302061
441,-4.0031214351932025,5.301289592570535,14.797653303013089
442,-3.9959552515880903,5.306549428012855,14.807174247268687
443,-3.9888871269338355,5.311780691459991,14.816311105752792
444,-3.982016780534629,5.317331829035411,14.825914580064545
445,-3.9753095377082017,5.322560212530025,14.834539986400415
446,-3.9686670773803003,5.328032062301116,14.843493750056359
447,-3.9620495896289816,5.333386930590526,14.850483680984345
448,-3.955582264279168,5.3388142974714725,14.85986177572114
449,-3.948920392523667,5.344067381926353,14.86970493769272
450,-3.9419958108944746,5.349364574235707,14.88090125219573
451,-3.9351271744790806,5.354590994187483,14.890336986945456
452,-3.9283445281294993,5.360032152212699,14.900823714566584
453,-3.9213366637180282,5.3653070760760375,14.912423982050651
454,-3.9142314080262075,5.370644564752343,14.923054400709006
455,-3.9069562963687354,5.3759596101116935,14.935501179302044
456,-3.899860104423136,5.381415781851885,14.946168645869303
457,-3.892827409011012,5.386816943861307,14.960863405144131
458,-3.885629305072782,5.392279965670694,14.971931317498132
459,-3.8783201911945095,5.397741696785146,14.985268406719644
460,-3.8710327892411964,5.403058154124352,14.998125990439323
461,-3.863695795070727,5.408470757494705,15.00937464054767
462,-3.8563122767317486,5.413612885949228,15.02151398165717
463,-3.8489212193548488,5.418778004799696,15.031932298163953
464,-3.8413812861617322,5.4238229479370155,15.04379904311292
465,-3.8337287484816507,5.428905607171499,15.05399023293528
466,-3.826211821173098,5.434119443953712,15.064715335445335
467,-3.8188415208432485,5.439349049256251,15.077714184610791
468,-3.8113837143999785,5.44427228978083,15.089823105838125
469,-3.8041106172191244,5.449215626487494,15.101640825919958
470,-3.796672676867384,5.454187515040122,15.114479200265077
471,-3.789179854693087,5.459221848926915,15.126945232392957
472,-3.781877579418066,5.46429747428272,15.139982644177907
473,-3.774391049876398,5.469423439524423,15.153102303624326
474,-3.766609018162188,5.474484834020936,15.166513043131268
475,-3.759220499922484,5.479518680895743,15.178873425099487
476,-3.7516193715615263,5.48446337474868,15.190277141172942
477,-3.7443862991495527,5.489399868312182,15.201827607773325
478,-3.7371950751552823,5.494218106210247,15.21457288345618
479,-3.729987379595476,5.499165177691177,15.226106860973452
480,-3.722874571474171,5.504153889769687,15.24089701882743
481,-3.7155731874382627,5.509009932865286,15.2509627261301
482,-3.7083685251970318,5.513917482800899,15.261369566032338
483,-3.700942256284087,5.5187967947490355,15.272885302240187
484,-3.6937080207403565,5.523901645044535,15.28319244256711
485,-3.6865600920223116,5.528925844325723,15.292291388057144
486,-3.679296735133072,5.533826820270989,15.303208115788877
487,-3.671927335869114,5.538840742022462,15.31302683708801
488,-3.664600165778867,5.543752246283885,15.324255606555482
489,-3.6570407502461446,5.548590895464979,15.334336479460081
490,-3.649581483868935,5.553598829385914,15.345017307000901
491,-3.641945618524854,5.558614920808987,15.356368888819112
492,-3.6341478190647614,5.563737355523725,15.366518477233956
493,-3.626574731166768,5.568637766673253,15.376373656998442
494,-3.6191395025242903,5.5736040403632625,15.385583221362692
495,-3.6116525577401313,5.578511029950342,15.39697864475691
496,-3.6041481009444913,5.5833827326653065,15.408273725923019
497,-3.596682534363804,5.588244343207292,15.419224727182131
498,-3.5892817630223717,5.592966839273863,15.4296772424597
499,-3.581724535097839,5.597862072288306,15.4403176644721
500,-3.5744720544153044,5.602717901316519,15.452193287626153
501,-3.567061229296158,5.607616766744469,15.462859486039946
502,-3.5598311408415704,5.6127470088468625,15.472479011928792
503,-3.5524791299922818,5.61767814437539,15.485374680428206
504,-3.5449978503889543,5.6225504417205086,15.497894223103666
